image,score,split
jenwang4156630869.jpg,5.33,train
marin7115268909860.jpg,5.21,train
garbagepailkid4891255241.jpg,5.25,train
pixelpancho6458631709.jpg,5.63,train
stanzim14744129493.jpg,5.02,train
craft-tea5930024138.jpg,5.04,train
71764263@N068379615669.jpg,6.96,train
heavymetalgang6027485758.jpg,5.63,train
hibiki_miyazaki12818577594.jpg,6.37,train
49554283@N0420417935330.jpg,6.14,train
16155421@N0632107591714.jpg,6.48,train
igsirenita27285472991.jpg,6.04,train
jameschong8293330727.jpg,5.86,train
sacred_wars6808361528.jpg,4.81,train
16918709@N049684386654.jpg,5.02,train
16918709@N045501692456.jpg,5.58,train
danielwildi6492523379.jpg,7.82,train
16918709@N048949534538.jpg,5.44,train
jen72284203342.jpg,4.61,train
16918709@N048423131050.jpg,5.31,train
maldito_lapiz6833297095.jpg,5.17,train
imran_dawood__arts__photography_15159154330.jpg,4.98,train
141447056@N0636751989472.jpg,5.62,train
marin7119116961403.jpg,5.53,train
walrustexas21106720678.jpg,5.43,train
21644167@N048663792001.jpg,6.2,train
claudiogil5397435001.jpg,5.0,train
gandalfsgallery25061830464.jpg,6.43,train
legohaulic8682287622.jpg,7.0,train
robvndb8704655303.jpg,5.86,train
galapunk7787680972.jpg,5.15,train
16918709@N048468165253.jpg,5.29,train
16918709@N048412413294.jpg,5.11,train
neviepiecakes5525936772.jpg,5.63,train
77791730@N057129574911.jpg,5.12,train
kgiantx23225791206.jpg,5.07,train
kgiantx21705236234.jpg,6.86,train
akbar223947062214.jpg,5.67,train
13499964@N0315919337195.jpg,5.33,train
king395921920825190.jpg,6.32,train
acerriteno6265455023.jpg,5.71,train
marianbijlenga5451091141.jpg,6.27,train
lelalobo5540261006.jpg,5.75,train
48111716@N078166619126.jpg,5.21,train
rasko17631634312.jpg,6.42,train
16918709@N045754210070.jpg,5.0,train
16918709@N048834646400.jpg,5.22,train
marin7115854520890.jpg,5.69,train
foggyray9026386637665.jpg,6.5,train
jaszmurka5323679598.jpg,7.11,train
132561248@N0636839655230.jpg,6.3,train
71764263@N0615625158712.jpg,6.55,train
akbar224581126725.jpg,6.25,train
128322404@N0731949780280.jpg,5.65,train
135745767@N0226663383533.jpg,5.64,train
72955221@N0528129507836.jpg,6.22,train
by_ljucsu15750611440.jpg,6.31,train
jibz5537164381285.jpg,6.21,train
patpardon21896994942.jpg,5.16,train
raffacama11383924094.jpg,5.76,train
doeshdv3373332330.jpg,5.59,train
wright-leslie17008633356.jpg,6.47,train
lbkbigfoot6584631541.jpg,6.04,train
tealights5228560670.jpg,4.88,train
marin7116307953464.jpg,5.14,train
16918709@N047612006106.jpg,5.38,train
16918709@N048314302739.jpg,4.89,train
16918709@N048357870271.jpg,5.19,train
oddiophoto8915503000.jpg,5.97,train
patpardon21890433345.jpg,5.64,train
139321902@N0523749146124.jpg,5.83,train
58523741@N0633780627414.jpg,7.14,train
132561248@N0636423502723.jpg,5.45,train
retakretak-stickerman8098368237.jpg,5.89,train
barbarissima24161099280.jpg,4.83,train
smeroner5200370166.jpg,5.19,train
pedrolakes22363281483.jpg,5.77,train
daniloyzaga176270075.jpg,6.39,train
woodylauland16230158387.jpg,4.95,train
gollybard7901382214.jpg,6.2,train
lbkbigfoot6584629161.jpg,5.96,train
16918709@N047508932518.jpg,5.42,train
125814940@N0616576760660.jpg,7.47,train
marin7115467958344.jpg,5.34,train
saralechner2485860843.jpg,4.89,train
tballard14076442225.jpg,5.39,train
patpardon21699040778.jpg,5.19,train
jorgetoselli27454495483.jpg,5.88,train
tripudios-6733792237.jpg,5.62,train
30462932@N072959561454.jpg,5.93,train
85544610@N0319006461550.jpg,5.81,train
16918709@N0410211375354.jpg,5.16,train
marin7121669540921.jpg,6.1,train
134391322@N0524107915393.jpg,5.15,train
55143402@N057798739618.jpg,5.12,train
marin7124141843270.jpg,6.73,train
fingtoys2109044239.jpg,5.29,train
lfchamarelli15736928119.jpg,6.45,train
eloquentnoise20524499849.jpg,5.0,train
adrianoguerreiro9542137324.jpg,6.19,train
47859152@N0528331369290.jpg,6.16,train
kewguys14850827490.jpg,5.48,train
gert558591932547.jpg,5.63,train
16918709@N046954415465.jpg,5.29,train
16918709@N045383992880.jpg,5.44,train
96586097@N0329416119895.jpg,5.33,train
16918709@N046816201500.jpg,5.43,train
jimlaskowicz31292668188.jpg,6.12,train
96160086@N0420496935214.jpg,6.12,train
peterseelig8228318784.jpg,5.83,train
16155421@N0631186944076.jpg,6.62,train
lbkbigfoot6723611285.jpg,5.43,train
paul_heaston15265175872.jpg,6.06,train
decor82381998917.jpg,6.0,train
hidalgosean33647006091.jpg,5.29,train
132561248@N0636763956450.jpg,6.3,train
peterseelig8242742910.jpg,6.51,train
cheishichiyo6735725615.jpg,6.17,train
13070711@N0329010106293.jpg,5.77,train
102067335@N0726906751593.jpg,5.42,train
16918709@N046851145864.jpg,5.71,train
132561248@N0636741997620.jpg,6.02,train
57272948@N0525634275551.jpg,6.28,train
kewguys15034418701.jpg,5.03,train
jimharris_art31734146593.jpg,5.6,train
123687679@N0514493290322.jpg,6.69,train
137060046@N0427734541895.jpg,6.35,train
glickw15013939824.jpg,5.5,train
maiclo__10017719836176.jpg,5.55,train
astrid25901802252.jpg,7.04,train
stanzim12321246444.jpg,5.5,train
16918709@N048244126263.jpg,5.29,train
marin716836537751.jpg,5.45,train
kgiantx21743467144.jpg,5.63,train
mikofox23913575919.jpg,5.61,train
obeth126924481414.jpg,6.28,train
16918709@N048315354218.jpg,5.19,train
78404550@N0325879235714.jpg,5.25,train
-ahimsa-24424640433.jpg,6.56,train
16918709@N048215641434.jpg,5.25,train
120862522@N0423716524449.jpg,5.24,train
16918709@N047383537076.jpg,5.17,train
37761688@N0831530517206.jpg,6.14,train
giveawayboy32564551475.jpg,5.12,train
16918709@N046425963807.jpg,5.93,train
jorgecalfo_galeria4568498502.jpg,5.97,train
hotteli25986378784.jpg,7.63,train
vivid_dreams27117919336.jpg,7.69,train
123687679@N0518415980756.jpg,6.44,train
sosi2986259143.jpg,5.56,train
pagedooley30618066000.jpg,6.52,train
surr25183884005.jpg,6.27,train
wizartmurales33798734511.jpg,5.92,train
13070711@N0331914988185.jpg,5.81,train
132561248@N0636772014131.jpg,5.95,train
62677758@N036150486299.jpg,6.72,train
16918709@N048037141995.jpg,5.59,train
gert558613988200.jpg,7.17,train
16918709@N046516557915.jpg,6.0,train
luciana_luz9824325454.jpg,6.36,train
16918709@N047782489770.jpg,5.92,train
125510487@N0231588291130.jpg,5.69,train
47290259@N067844709908.jpg,6.71,train
something-more-productive5778364135.jpg,5.76,train
peterseelig24933129396.jpg,6.11,train
matchola7058565181.jpg,7.06,train
16918709@N047611990414.jpg,6.0,train
veeste22145770885.jpg,5.42,train
gregoryrohan29851522163.jpg,5.04,train
bettycat6265525292.jpg,5.54,train
dmp195915375555567.jpg,7.43,train
kldcott20607279071.jpg,6.16,train
marin714766894611.jpg,6.39,train
lbkbigfoot6447444661.jpg,6.22,train
138428555@N0824142864633.jpg,7.12,train
machiel_taal5268781988.jpg,5.62,train
zinniatreasures3660486869.jpg,6.53,train
dollinterrupted9667219802.jpg,5.67,train
132561248@N0636203607513.jpg,6.93,train
125761169@N0623273921936.jpg,5.96,train
solidcoldtwain5156665026.jpg,6.03,train
lbkbigfoot4811460200.jpg,6.5,train
andreadaquino6985637583.jpg,6.03,train
primatologist24270981779.jpg,6.31,train
pierrette928805085380.jpg,7.56,train
jacoboson13759817543.jpg,6.19,train
mobili43016990312.jpg,7.09,train
monika_seelig14020659843.jpg,6.89,train
lbkbigfoot6804101481.jpg,6.04,train
132561248@N0636656597252.jpg,6.4,train
132561248@N0633294558412.jpg,5.19,train
12171076@N044129549969.jpg,5.78,train
studioferullo31336719775.jpg,6.81,train
czeko6436400717.jpg,5.29,train
vegarshansen18861367555.jpg,5.79,train
132561248@N0636827795455.jpg,5.83,train
lbkbigfoot6571548797.jpg,6.42,train
126736503@N0332883499515.jpg,5.64,train
hellie5530473283620.jpg,6.06,train
42591863@N005994093457.jpg,5.79,train
132561248@N0636955038641.jpg,6.08,train
mikecina3364103478.jpg,6.52,train
bioholicer8029699195.jpg,5.71,train
ejmordasky20742049366.jpg,7.53,train
ashleymoe6921199811.jpg,5.33,train
remed_art5489785755.jpg,5.36,train
132561248@N0636024206920.jpg,5.25,train
141182551@N0228484227676.jpg,6.23,train
16918709@N046165892017.jpg,6.29,train
silvergold21650796446.jpg,6.04,train
annar_506329539656.jpg,6.61,train
brandon_4582150535.jpg,5.98,train
josiahdhan99986668445.jpg,5.82,train
36281890@N0320668384480.jpg,7.42,train
132561248@N0636496204372.jpg,5.88,train
kgiantx19474947173.jpg,5.71,train
16918709@N045948148960.jpg,6.06,train
21644167@N042104031791.jpg,7.54,train
127508165@N0628904611947.jpg,5.75,train
nuran17168702780.jpg,7.58,train
138428555@N0825276274633.jpg,5.89,train
gerardguyot33662578316.jpg,6.47,train
theuttereast6931409559.jpg,6.09,train
kankiann9963828104.jpg,5.76,train
16918709@N045383388023.jpg,6.08,train
tatiana-b28512864581.jpg,7.52,train
patpardon21888292826.jpg,6.42,train
132561248@N0635833438152.jpg,6.6,train
16918709@N047007033169.jpg,6.05,train
16918709@N047190055029.jpg,5.58,train
kgiantx21796015342.jpg,5.44,train
kgiantx22497529973.jpg,6.28,train
kgiantx19549599393.jpg,5.28,train
obeth127630308283.jpg,6.68,train
toonmanimage16020667284.jpg,7.13,train
132561248@N0636364621945.jpg,5.44,train
losangeles1015903206578.jpg,6.2,train
132561248@N0634383227355.jpg,6.97,train
patpardon21695161479.jpg,6.15,train
arty-90581586.jpg,6.04,train
primatologist23559104210.jpg,6.25,train
remed_art5489685467.jpg,6.3,train
31390256@N063472081245.jpg,5.58,train
gaphiker28805633614.jpg,6.22,train
pedro_garcia_01535895564132.jpg,6.08,train
jozefrutkiewicz16988857640.jpg,6.67,train
76410117@N0425205020171.jpg,6.38,train
obeth127936185321.jpg,6.62,train
gemmacorrell5937436872.jpg,6.93,train
patpardon21678146708.jpg,5.87,train
29487672@N0734388710966.jpg,6.29,train
s_wphotography15336893010.jpg,6.3,train
imagik133006289720.jpg,6.29,train
mini_malist12829068954.jpg,7.47,train
andreadaquino7308679674.jpg,6.09,train
saralechner1304230132.jpg,7.24,train
furbs0115553454139.jpg,7.52,train
kgiantx19939307766.jpg,5.53,train
132561248@N0635927937303.jpg,5.88,train
16918709@N048215640388.jpg,5.62,train
16918709@N048535055357.jpg,5.51,train
kyrsos21828739564.jpg,6.93,train
35232829@N055413867591.jpg,5.73,train
thomas_tassy29981078212.jpg,6.77,train
roomwithaview5609735645.jpg,5.81,train
16918709@N045924704750.jpg,5.83,train
sunciti_sundaram8268374283.jpg,6.92,train
peterseelig8204440438.jpg,5.72,train
turkmenbashy694537248666.jpg,5.68,train
61357175@N0815452774565.jpg,7.23,train
remed_art8414384808.jpg,5.88,train
123687679@N0514608336062.jpg,6.28,train
yourfantasytravelclub22782809404.jpg,6.34,train
16918709@N046917767217.jpg,5.24,train
16918709@N047211701574.jpg,5.95,train
125761169@N0622839988014.jpg,7.11,train
16918709@N045918977855.jpg,5.28,train
47170017@N075621015047.jpg,8.12,train
akiraaa7826946246.jpg,5.52,train
saralechner538887905.jpg,5.71,train
barindoma26954475433.jpg,5.75,train
robvndb16066012490.jpg,7.17,train
zyphonx3925088208.jpg,6.03,train
16918709@N048050525753.jpg,5.74,train
16918709@N047531651840.jpg,5.61,train
jenniferdavisart2912338274.jpg,5.78,train
132561248@N0635725694853.jpg,6.62,train
alice24015231176130.jpg,6.96,train
merwing3990464239.jpg,6.21,train
ajhu29236321683.jpg,8.12,train
declanod24919063501.jpg,7.03,train
petalum131108339.jpg,5.66,train
16918709@N048037141996.jpg,5.6,train
seemoo426323422.jpg,7.12,train
71764263@N0614434609912.jpg,7.78,train
lbkbigfoot6396908509.jpg,6.61,train
132561248@N0637044963475.jpg,5.64,train
24x6016820625794.jpg,6.27,train
stone6531440315165.jpg,5.38,train
kgiantx19141986053.jpg,5.66,train
arena_provietnam4387034632.jpg,8.14,train
remed_art2288427495.jpg,6.18,train
marin7119388983528.jpg,6.25,train
patpardon21855762012.jpg,5.46,train
roymildor14950105319.jpg,5.79,train
imagik133006291240.jpg,6.49,train
lbkbigfoot6447453115.jpg,6.2,train
vikkiq15982821647.jpg,6.93,train
lbkbigfoot5426227521.jpg,6.39,train
16918709@N046385260925.jpg,5.64,train
robvndb17607810282.jpg,7.41,train
kumaravel11169875093.jpg,6.79,train
16918709@N047227637550.jpg,6.19,train
pagedooley32399075174.jpg,6.82,train
123855199@N0216554912331.jpg,7.38,train
monika_seelig9481071454.jpg,5.85,train
47934977@N0327750110422.jpg,6.61,train
16918709@N046385237619.jpg,5.91,train
derodeolifant26969095304.jpg,6.73,train
peterseelig21475533419.jpg,5.94,train
16918709@N048014034164.jpg,6.11,train
peterseelig15540862330.jpg,6.19,train
theopendoor17967749585.jpg,5.88,train
100030116@N0625707063880.jpg,6.72,train
hfsmlk5265899591.jpg,5.99,train
yas_moosa18030844295.jpg,7.17,train
miniminiature5552385422.jpg,6.84,train
monika_seelig14571570805.jpg,6.67,train
49127576@N067347696484.jpg,6.14,train
monika_seelig9693097904.jpg,6.25,train
alice24025079800630.jpg,6.44,train
76014682@N0718795359783.jpg,6.96,train
bobochen9202447188.jpg,6.01,train
csaul4258782750.jpg,6.2,train
gandalfsgallery5896709472.jpg,6.28,train
strangeplacesonearth21281912971.jpg,8.15,train
flyingturtle1820081554.jpg,6.97,train
peterseelig8929192876.jpg,6.51,train
mandy96814498635782.jpg,6.53,train
36542113@N0015070435108.jpg,7.55,train
124590318@N0523292538362.jpg,6.49,train
16918709@N047242321690.jpg,6.61,train
131884472@N0223713117789.jpg,6.72,train
132561248@N0633732874813.jpg,5.72,train
71764263@N0615514219478.jpg,8.58,train
100087202@N0613139940753.jpg,6.55,train
163199244@N0742720753844.jpg,6.58,train
16918709@N048372144186.jpg,6.3,train
mariola_aga24775836399.jpg,7.25,train
16918709@N048519303424.jpg,6.63,train
obeth127486672383.jpg,7.21,train
132561248@N0634085214900.jpg,6.65,train
robvndb15200623495.jpg,6.59,train
135230942@N0621657054355.jpg,7.2,train
studioetipsone15966426916.jpg,7.33,train
151891954@N0536211451471.jpg,6.17,train
monika_seelig10923750425.jpg,5.87,train
arte-martina50358598351.jpg,7.56,train
110570137@N0815004715398.jpg,6.22,train
16918709@N047211601952.jpg,6.62,train
tatiana-b22136865443.jpg,6.54,train
pixel_fan35952885230.jpg,7.9,train
133870155@N0320184860690.jpg,7.73,train
monika_seelig13943100129.jpg,6.12,train
monika_seelig10455400964.jpg,6.29,train
128699252@N0225426169393.jpg,8.19,train
dollinterrupted9667216360.jpg,6.06,train
yas_moosa16763815169.jpg,7.6,train
jeremy_forson2232887669.jpg,7.79,train
hamzeh2229278612.jpg,7.64,train
peterseelig15789926339.jpg,6.81,train
nickmann3161211111.jpg,6.26,train
peterseelig8216814260.jpg,7.11,train
miniminiature4734850230.jpg,6.66,train
remed_art4384696082.jpg,6.38,train
16918709@N049492167896.jpg,6.5,train
peterseelig8236368250.jpg,6.65,train
rejik28433114826.jpg,6.92,train
132561248@N0636397329395.jpg,5.75,train
147045002@N0431464864607.jpg,7.88,train
124590318@N0523292550322.jpg,6.06,train
sarahmcneil4751556634.jpg,5.9,train
sarahmcneil4751496466.jpg,6.31,train
monika_seelig10210090954.jpg,6.38,train
bubblegummmm6349790863.jpg,6.29,train
remed_art5595801228.jpg,6.28,train
125761169@N0623843854489.jpg,6.77,train
93775984@N0836453369425.jpg,6.03,train
darek_drapala16003344485.jpg,6.6,train
132561248@N0636743182320.jpg,6.52,train
wright-leslie23248613695.jpg,7.21,train
monika_seelig10358479004.jpg,6.44,train
marin7117761797554.jpg,6.92,train
o_bernard16694267205.jpg,6.89,train
braitman12513224115.jpg,7.33,train
bluoo21085901394.jpg,6.61,train
55143402@N057967750764.jpg,6.94,train
47934977@N0326180714341.jpg,6.79,train
16918709@N046954357039.jpg,7.23,train
daniel3569015476120700.jpg,6.86,train
boodilly2265588855.jpg,6.71,train
alexarnaoudov20982217048.jpg,7.58,train
132561248@N0636640447110.jpg,6.97,train
doods-euphoria26150392185.jpg,6.34,train
remed_art4752314654.jpg,7.12,train
ffhwu3393977444.jpg,6.76,train
imageo27586410912.jpg,6.45,train
obeth128186669980.jpg,6.04,train
62835825@N0234215378161.jpg,7.55,train
jamacianbecard20576202640.jpg,7.23,train
75230083@N0734675815685.jpg,6.38,train
zairakhan19301093841.jpg,7.42,train
wackelaugen26480624625.jpg,6.78,train
16918709@N047610508326.jpg,6.48,train
16918709@N046076362073.jpg,6.25,train
peterseelig8202351406.jpg,6.25,train
roymildor24211507279.jpg,6.26,train
peterseelig16449690587.jpg,5.91,train
128850595@N0815980124637.jpg,7.48,train
16918709@N047464131154.jpg,6.79,train
16918709@N046237883305.jpg,6.08,train
16918709@N046919026497.jpg,6.26,train
sinalein14456587472.jpg,7.67,train
98780012@N0512076137735.jpg,6.35,train
132561248@N0633852886865.jpg,5.76,train
132561248@N0636476273755.jpg,8.02,train
complicatedprettythings5605271510.jpg,6.2,train
albertwirtz27280743142.jpg,6.98,train
kgiantx19659779859.jpg,6.47,train
monika_seelig9755784665.jpg,6.64,train
hoobgoobliin30727320678.jpg,7.08,train
95044232@N0322016835663.jpg,6.17,train
arrhakis12640633813.jpg,6.56,train
71764263@N0614910180616.jpg,8.1,train
peterseelig15010991122.jpg,6.87,train
132561248@N0636682372910.jpg,7.47,train
71764263@N0618610222909.jpg,6.85,train
57146521@N0227624081021.jpg,7.31,train
22751672@N032249966184.jpg,7.89,train
lbkbigfoot6445030107.jpg,7.29,train
allchrome11331388246.jpg,7.03,train
something-more-productive5452618117.jpg,7.05,train
-si-tu-savais-15324999419.jpg,7.8,train
rawjrphotography6679944191.jpg,7.0,train
peterseelig14887973019.jpg,7.41,train
134614619@N0527446252281.jpg,7.4,train
adipolo49603921511.jpg,7.64,train
138589760@N0525227679864.jpg,7.4,train
mini_malist16643872317.jpg,7.65,train
21619951@N076288043637.jpg,9.46,train
lbkbigfoot4558790288.jpg,7.14,train
128747322@N0317428636771.jpg,8.36,train
cubagallery7392983878.jpg,9.28,train
obeth128364808282.jpg,6.96,train
esale28116632732.jpg,6.75,train
sebmanstar30382292344.jpg,8.12,train
21387424@N002877738505.jpg,3.83,train
lukeas093874799823.jpg,3.29,train
momofone9827698376423.jpg,3.35,train
droplingur6683060431.jpg,2.42,train
linkzi1006223896.jpg,3.67,train
39001830@N086632294841.jpg,2.5,train
robwallace996410209.jpg,2.69,train
jingjok2915740836.jpg,4.04,train
enzym2102481059.jpg,3.02,train
27125124@N072612499033.jpg,2.98,train
7981815@N052940018704.jpg,3.35,train
30056912@N083260618610.jpg,2.21,train
joegoaukdirtypanjim23401542484.jpg,2.42,train
svetan3432973616.jpg,3.15,train
darkofthemoon1182267091.jpg,2.92,train
shmow3249739210.jpg,3.33,train
mozzarellahead2530619748.jpg,2.73,train
45494180@N064460285306.jpg,2.31,train
phcoppens7651142298.jpg,2.68,train
66083795@N056039708048.jpg,3.73,train
kcjazz302412973.jpg,2.4,train
photographs-by-susanne3791107546.jpg,3.0,train
jeanerace5357329614.jpg,3.67,train
laszlo-photo6701745247.jpg,3.08,train
x0nelg4303429051.jpg,3.4,train
mattpaish6829081862.jpg,2.66,train
robwallace745362377.jpg,2.49,train
kighting4325621866.jpg,3.19,train
53682184@N00143332919.jpg,2.92,train
araswami3674038464.jpg,2.97,train
davidonformosa3782837999.jpg,3.54,train
29374594@N002325042094.jpg,3.27,train
22771810@N00106174482.jpg,3.11,train
heydrienne469401103.jpg,2.64,train
66504421@N046224730234.jpg,3.12,train
irenicrhonda5045259388.jpg,3.04,train
silvia-m269123767.jpg,2.72,train
36950810@N044465307637.jpg,2.6,train
errolberrol435189511.jpg,2.38,train
georgiahunt2813135385.jpg,2.44,train
armandolobos4039306153.jpg,3.08,train
kaipukur3909461842.jpg,2.84,train
thebentmage881919844.jpg,3.46,train
doug_e_style5394111800.jpg,3.7,train
kp10675902597912.jpg,2.98,train
omnia72704493.jpg,3.35,train
7173281@N051097585076.jpg,2.48,train
12723092@N031457680702.jpg,2.38,train
maayo531159380.jpg,2.62,train
ndavid3110408300.jpg,3.42,train
flutterbye8563484553932.jpg,2.71,train
34595642@N005114329546.jpg,2.64,train
82955120@N057731155724.jpg,3.31,train
15685664@N004769663914.jpg,3.06,train
39001830@N086586570803.jpg,2.3,train
cwhatphotos3778262549.jpg,3.46,train
karnevil2915004773.jpg,2.6,train
beave4841795057.jpg,2.81,train
tr1stero1265021502.jpg,4.04,train
55202307@N003976133525.jpg,4.04,train
robwallace3684207313.jpg,2.68,train
arnistm3341173010.jpg,3.55,train
golden_asha4305234585.jpg,3.02,train
